id,nombre,seccion,colonia,municipio,celular,email,latitud,longitud,segmento,canal,mensaje_tipo,fecha_contacto,encuestador
PP1582-0058,Rosa Gonzalez Ortiz,1582,Colonia Nuevo Penasco,Puerto Penasco,,,31.349886,-113.514409,Primer contacto,Visita,Primera presentacion — no conoce a Alan ni ha decidido.,2026-02-10,Brigadista-04
PP1582-0059,Luis Bernal Torres,1582,Ejido Coahuila,Puerto Penasco,6387625767,,31.345121,-113.515867,Persuasión,Email,Cerrar el voto — conoce a Alan pero no ha decidido.,2026-01-19,Brigadista-10
PP1582-0060,Adriana Esquer Ruiz,1582,Ejido Suviri,Puerto Penasco,6389155137,,31.349087,-113.496865,Persuasión,SMS,Cerrar el voto — conoce a Alan pero no ha decidido.,2026-02-17,Brigadista-08
PP1582-0061,Eduardo Cruz Hernandez,1582,Colonia Pescadores,Puerto Penasco,6384765929,eduardo.30@gmail.com,31.348885,-113.500222,Activación,SMS,Reforzar presencia de Alan — ya votaria pero aun no lo conoce.,2026-02-15,Brigadista-11
PP1582-0062,Patricia Reyes Bojorquez,1582,Puerto Viejo,Puerto Penasco,6388079251,patricia.40@gmail.com,31.345374,-113.503499,Activación,Visita,Reforzar presencia de Alan — ya votaria pero aun no lo conoce.,2026-01-15,Brigadista-02
PP1582-0063,Maria Sanchez Lizarraga,1582,Ejido Suviri,Puerto Penasco,6384419188,,31.348281,-113.515293,Primer contacto,Visita,Primera presentacion — no conoce a Alan ni ha decidido.,2026-03-04,Brigadista-10
PP1582-0064,Ricardo Garcia Moreno,1582,El Cholla,Puerto Penasco,6383915490,ricardo.62@gmail.com,31.344745,-113.513049,Multiplicadores,WhatsApp,Invitarlo a ser promotor — ya conoce a Alan y votaria por el.,2026-01-27,Brigadista-06
PP1582-0065,Leticia Acosta Celaya,1582,Ejido Suviri,Puerto Penasco,6385854173,leticia.87@gmail.com,31.350494,-113.517378,Persuasión,Visita,Cerrar el voto — conoce a Alan pero no ha decidido.,2026-02-17,Brigadista-05
PP1582-0066,Margarita Ramirez Ruiz,1582,Fraccionamiento Penasco,Puerto Penasco,,,31.342648,-113.518669,Multiplicadores,WhatsApp,Invitarlo a ser promotor — ya conoce a Alan y votaria por el.,2026-02-03,Brigadista-12
PP1582-0067,Miguel Ortiz Valenzuela,1582,Colonia Pescadores,Puerto Penasco,,miguel.81@gmail.com,31.35133,-113.517352,Primer contacto,Visita,Primera presentacion — no conoce a Alan ni ha decidido.,2026-02-16,Brigadista-12
PP1582-0068,Hector Garcia Ibarra,1582,Villa Bonita,Puerto Penasco,,,31.34323,-113.522715,Primer contacto,Visita,Primera presentacion — no conoce a Alan ni ha decidido.,2026-02-10,Brigadista-03
PP1582-0069,Luis Perez Perez,1582,Fraccionamiento Penasco,Puerto Penasco,6389430829,,31.342599,-113.507543,Multiplicadores,SMS,Invitarlo a ser promotor — ya conoce a Alan y votaria por el.,2026-02-13,Brigadista-08
PP1582-0070,Norma Ortiz Zazueta,1582,La Marina,Puerto Penasco,,,31.345892,-113.505462,Primer contacto,Visita,Primera presentacion — no conoce a Alan ni ha decidido.,2026-02-16,Brigadista-02
PP1582-0071,Laura Garcia Cruz,1582,Colonia Nuevo Penasco,Puerto Penasco,6389243243,,31.347238,-113.514056,Multiplicadores,SMS,Invitarlo a ser promotor — ya conoce a Alan y votaria por el.,2026-03-01,Brigadista-03
PP1582-0072,Claudia Morales Bojorquez,1582,Colonia Nuevo Penasco,Puerto Penasco,6382806165,,31.342967,-113.522218,Persuasión,WhatsApp,Cerrar el voto — conoce a Alan pero no ha decidido.,2026-01-24,Brigadista-12
PP1582-0073,Fernando Valenzuela Moreno,1582,Barrio Antiguo,Puerto Penasco,6382646577,,31.352089,-113.513598,Activación,WhatsApp,Reforzar presencia de Alan — ya votaria pero aun no lo conoce.,2026-02-05,Brigadista-01
PP1582-0074,Luis Ramirez Zazueta,1582,Villa Bonita,Puerto Penasco,,luis.89@gmail.com,31.340566,-113.51051,Persuasión,SMS,Cerrar el voto — conoce a Alan pero no ha decidido.,2026-02-02,Brigadista-09
PP1582-0075,Ernesto Ramos Bernal,1582,Fraccionamiento Penasco,Puerto Penasco,6381066735,,31.342012,-113.509247,Multiplicadores,WhatsApp,Invitarlo a ser promotor — ya conoce a Alan y votaria por el.,2026-01-19,Brigadista-06
PP1582-0076,Eduardo Mendoza Hernandez,1582,El Mirador,Puerto Penasco,6387710193,,31.346154,-113.506855,Persuasión,WhatsApp,Cerrar el voto — conoce a Alan pero no ha decidido.,2026-02-10,Brigadista-06
PP1582-0077,Veronica Martinez Ramirez,1582,La Marina,Puerto Penasco,6385421473,,31.344479,-113.507396,Multiplicadores,WhatsApp,Invitarlo a ser promotor — ya conoce a Alan y votaria por el.,2026-02-02,Brigadista-04
PP1582-0078,Eduardo Zazueta Gonzalez,1582,El Mirador,Puerto Penasco,6389993522,,31.346394,-113.499363,Persuasión,WhatsApp,Cerrar el voto — conoce a Alan pero no ha decidido.,2026-02-05,Brigadista-11
PP1582-0079,Claudia Bojorquez Zazueta,1582,Barrio Antiguo,Puerto Penasco,6389649801,claudia.36@gmail.com,31.340989,-113.506979,Activación,WhatsApp,Reforzar presencia de Alan — ya votaria pero aun no lo conoce.,2026-02-20,Brigadista-12
PP1582-0080,Maria Sanchez Jimenez,1582,Puerto Viejo,Puerto Penasco,6383587621,,31.3453,-113.502173,Persuasión,SMS,Cerrar el voto — conoce a Alan pero no ha decidido.,2026-01-16,Brigadista-07
PP1582-0081,Roberto Moreno Lopez,1582,Los Medanos,Puerto Penasco,6389974267,roberto.66@gmail.com,31.34447,-113.50755,Activación,SMS,Reforzar presencia de Alan — ya votaria pero aun no lo conoce.,2026-01-23,Brigadista-01
PP1582-0082,Margarita Perez Gonzalez,1582,Fraccionamiento Penasco,Puerto Penasco,6381191370,,31.348979,-113.516897,Activación,Email,Reforzar presencia de Alan — ya votaria pero aun no lo conoce.,2026-02-20,Brigadista-10
PP1582-0083,Jose Cruz Esquer,1582,El Mirador,Puerto Penasco,6385953273,,31.34207,-113.516998,Persuasión,SMS,Cerrar el voto — conoce a Alan pero no ha decidido.,2026-02-16,Brigadista-04
PP1582-0084,Maria Acosta Perez,1582,Centro,Puerto Penasco,,maria.94@gmail.com,31.345843,-113.512704,Persuasión,SMS,Cerrar el voto — conoce a Alan pero no ha decidido.,2026-03-10,Brigadista-06
PP1582-0085,Antonio Moreno Lizarraga,1582,Los Medanos,Puerto Penasco,6381569876,antonio.60@gmail.com,31.352332,-113.515143,Persuasión,WhatsApp,Cerrar el voto — conoce a Alan pero no ha decidido.,2026-03-08,Brigadista-08
PP1582-0086,Maria Valenzuela Mendoza,1582,Colonia Pescadores,Puerto Penasco,6389936887,,31.34543,-113.516331,Activación,WhatsApp,Reforzar presencia de Alan — ya votaria pero aun no lo conoce.,2026-01-30,Brigadista-12
PP1582-0087,Ernesto Ibarra Sanchez,1582,Las Conchas,Puerto Penasco,6383698245,ernesto.22@gmail.com,31.347268,-113.502216,Activación,WhatsApp,Reforzar presencia de Alan — ya votaria pero aun no lo conoce.,2026-01-23,Brigadista-10
PP1582-0088,Leticia Bernal Rodriguez,1582,Las Conchas,Puerto Penasco,,,31.343661,-113.519541,Persuasión,Visita,Cerrar el voto — conoce a Alan pero no ha decidido.,2026-02-17,Brigadista-01
PP1582-0089,Sandra Garcia Lopez,1582,Centro,Puerto Penasco,6382180102,,31.351891,-113.512406,Primer contacto,Visita,Primera presentacion — no conoce a Alan ni ha decidido.,2026-02-26,Brigadista-01
PP1582-0090,Diana Bernal Cardenas,1582,Fraccionamiento del Mar,Puerto Penasco,,,31.346287,-113.497517,Persuasión,SMS,Cerrar el voto — conoce a Alan pero no ha decidido.,2026-03-14,Brigadista-12
PP1582-0091,Sofia Zazueta Ortiz,1582,Las Conchas,Puerto Penasco,6385635450,sofia.23@gmail.com,31.346954,-113.514535,Multiplicadores,SMS,Invitarlo a ser promotor — ya conoce a Alan y votaria por el.,2026-02-20,Brigadista-09
PP1582-0092,Diana Ortiz Torres,1582,Playas de Encanto,Puerto Penasco,6384374365,,31.346979,-113.507183,Primer contacto,Visita,Primera presentacion — no conoce a Alan ni ha decidido.,2026-02-06,Brigadista-05
PP1582-0093,Patricia Bojorquez Gonzalez,1582,Playas de Encanto,Puerto Penasco,6382452681,,31.349031,-113.504833,Primer contacto,Visita,Primera presentacion — no conoce a Alan ni ha decidido.,2026-02-21,Brigadista-11
PP1582-0094,Maria Jimenez Flores,1582,La Marina,Puerto Penasco,6382057860,,31.348498,-113.502199,Multiplicadores,SMS,Invitarlo a ser promotor — ya conoce a Alan y votaria por el.,2026-02-04,Brigadista-10
PP1582-0095,Eduardo Acosta Gastelum,1582,Colonia Pescadores,Puerto Penasco,6381608572,,31.350094,-113.507664,Persuasión,WhatsApp,Cerrar el voto — conoce a Alan pero no ha decidido.,2026-02-08,Brigadista-03
PP1582-0096,Oscar Morales Acosta,1582,La Marina,Puerto Penasco,,oscar.99@gmail.com,31.348656,-113.517202,Multiplicadores,WhatsApp,Invitarlo a ser promotor — ya conoce a Alan y votaria por el.,2026-02-25,Brigadista-04
PP1582-0097,Sofia Flores Morales,1582,Barrio Antiguo,Puerto Penasco,6381143000,sofia.58@gmail.com,31.34255,-113.52031,Persuasión,WhatsApp,Cerrar el voto — conoce a Alan pero no ha decidido.,2026-01-30,Brigadista-09
PP1582-0098,Monica Cardenas Sanchez,1582,El Mirador,Puerto Penasco,6384745730,,31.347882,-113.49729,Persuasión,Visita,Cerrar el voto — conoce a Alan pero no ha decidido.,2026-01-21,Brigadista-02
PP1582-0099,Fernando Esquer Zazueta,1582,Barrio Antiguo,Puerto Penasco,,,31.340491,-113.509002,Activación,SMS,Reforzar presencia de Alan — ya votaria pero aun no lo conoce.,2026-02-21,Brigadista-03
PP1582-0100,Juan Ortiz Rodriguez,1582,El Cholla,Puerto Penasco,,,31.348581,-113.50764,Persuasión,Email,Cerrar el voto — conoce a Alan pero no ha decidido.,2026-02-12,Brigadista-06
PP1582-0101,Patricia Ramos Garcia,1582,Colonia Nuevo Penasco,Puerto Penasco,,,31.344916,-113.515618,Primer contacto,Visita,Primera presentacion — no conoce a Alan ni ha decidido.,2026-02-08,Brigadista-08
PP1582-0102,Francisco Mendoza Ochoa,1582,Fraccionamiento Penasco,Puerto Penasco,6387341872,francisco.69@gmail.com,31.348402,-113.509753,Primer contacto,SMS,Primera presentacion — no conoce a Alan ni ha decidido.,2026-01-19,Brigadista-04
PP1582-0103,Oscar Vazquez Celaya,1582,Playas de Encanto,Puerto Penasco,,,31.352032,-113.515287,Primer contacto,Visita,Primera presentacion — no conoce a Alan ni ha decidido.,2026-02-03,Brigadista-06
PP1582-0104,Fernando Ruiz Ruiz,1582,El Cholla,Puerto Penasco,6386421371,fernando.63@gmail.com,31.342273,-113.513227,Multiplicadores,SMS,Invitarlo a ser promotor — ya conoce a Alan y votaria por el.,2026-02-25,Brigadista-10
PP1582-0105,Diana Celaya Perez,1582,Playas de Encanto,Puerto Penasco,6382882691,diana.65@gmail.com,31.341314,-113.52173,Persuasión,Email,Cerrar el voto — conoce a Alan pero no ha decidido.,2026-02-14,Brigadista-04
PP1582-0106,Jorge Acosta Ibarra,1582,La Marina,Puerto Penasco,,,31.344722,-113.508061,Multiplicadores,WhatsApp,Invitarlo a ser promotor — ya conoce a Alan y votaria por el.,2026-02-15,Brigadista-01
PP1582-0107,Luis Ortiz Vazquez,1582,Colonia Pescadores,Puerto Penasco,6386429290,,31.350469,-113.517483,Primer contacto,SMS,Primera presentacion — no conoce a Alan ni ha decidido.,2026-01-26,Brigadista-08
PP1582-0108,Antonio Ramos Morales,1582,El Cholla,Puerto Penasco,6385097161,antonio.56@gmail.com,31.344719,-113.502479,Persuasión,WhatsApp,Cerrar el voto — conoce a Alan pero no ha decidido.,2026-01-23,Brigadista-05
PP1582-0109,Jorge Valenzuela Ochoa,1582,El Cholla,Puerto Penasco,,,31.344644,-113.510584,Persuasión,SMS,Cerrar el voto — conoce a Alan pero no ha decidido.,2026-02-18,Brigadista-09
PP1582-0110,Diana Gastelum Flores,1582,Ejido Suviri,Puerto Penasco,6388762701,,31.345211,-113.510255,Persuasión,WhatsApp,Cerrar el voto — conoce a Alan pero no ha decidido.,2026-01-31,Brigadista-08
PP1582-0111,Patricia Moreno Perez,1582,Colonia Nuevo Penasco,Puerto Penasco,6383061124,,31.350795,-113.510101,Activación,SMS,Reforzar presencia de Alan — ya votaria pero aun no lo conoce.,2026-01-24,Brigadista-03
PP1582-0112,Alejandro Perez Bernal,1582,Ejido Coahuila,Puerto Penasco,,alejandro.57@gmail.com,31.349734,-113.513444,Primer contacto,SMS,Primera presentacion — no conoce a Alan ni ha decidido.,2026-02-01,Brigadista-02
PP1582-0113,Diana Ramos Hernandez,1582,Fraccionamiento del Mar,Puerto Penasco,,,31.34434,-113.506142,Primer contacto,WhatsApp,Primera presentacion — no conoce a Alan ni ha decidido.,2026-01-18,Brigadista-04
PP1582-0114,Francisco Bernal Torres,1582,Colonia Pescadores,Puerto Penasco,6388966551,francisco.95@gmail.com,31.342645,-113.516865,Multiplicadores,WhatsApp,Invitarlo a ser promotor — ya conoce a Alan y votaria por el.,2026-02-03,Brigadista-10
PP1582-0115,Hector Gastelum Celaya,1582,Barrio Antiguo,Puerto Penasco,6382682112,,31.348181,-113.495897,Primer contacto,SMS,Primera presentacion — no conoce a Alan ni ha decidido.,2026-03-06,Brigadista-09
PP1582-0116,Antonio Torres Celaya,1582,Las Conchas,Puerto Penasco,6389799801,,31.341708,-113.511009,Multiplicadores,WhatsApp,Invitarlo a ser promotor — ya conoce a Alan y votaria por el.,2026-03-10,Brigadista-09
PP1582-0117,Margarita Ruiz Esquer,1582,Ejido Suviri,Puerto Penasco,6381847901,,31.345334,-113.508259,Primer contacto,WhatsApp,Primera presentacion — no conoce a Alan ni ha decidido.,2026-02-17,Brigadista-09
PP1582-0118,Claudia Esquer Reyes,1582,La Marina,Puerto Penasco,6387628011,,31.34216,-113.52251,Primer contacto,Visita,Primera presentacion — no conoce a Alan ni ha decidido.,2026-03-12,Brigadista-11
PP1582-0119,Sofia Martinez Jimenez,1582,Ejido Suviri,Puerto Penasco,6381702635,sofia.30@gmail.com,31.345491,-113.517288,Multiplicadores,WhatsApp,Invitarlo a ser promotor — ya conoce a Alan y votaria por el.,2026-03-03,Brigadista-07
PP1582-0120,Norma Ruiz Rodriguez,1582,La Marina,Puerto Penasco,,,31.342711,-113.516563,Persuasión,Visita,Cerrar el voto — conoce a Alan pero no ha decidido.,2026-02-26,Brigadista-08
PP1582-0121,Sofia Vazquez Ortiz,1582,Las Conchas,Puerto Penasco,6384837587,,31.340988,-113.52084,Primer contacto,Visita,Primera presentacion — no conoce a Alan ni ha decidido.,2026-01-18,Brigadista-12
PP1582-0122,Ricardo Ibarra Reyes,1582,El Cholla,Puerto Penasco,,,31.345718,-113.520366,Activación,Visita,Reforzar presencia de Alan — ya votaria pero aun no lo conoce.,2026-02-07,Brigadista-06
PP1582-0123,Ricardo Torres Flores,1582,Ejido Coahuila,Puerto Penasco,6382274272,,31.34633,-113.505514,Primer contacto,SMS,Primera presentacion — no conoce a Alan ni ha decidido.,2026-01-21,Brigadista-11
PP1582-0124,Juan Gastelum Moreno,1582,Las Conchas,Puerto Penasco,6382008884,juan.59@gmail.com,31.345938,-113.514447,Persuasión,Email,Cerrar el voto — conoce a Alan pero no ha decidido.,2026-03-13,Brigadista-01
PP1582-0125,Fernando Vazquez Valenzuela,1582,Colonia Nuevo Penasco,Puerto Penasco,6389575042,,31.349027,-113.506743,Persuasión,WhatsApp,Cerrar el voto — conoce a Alan pero no ha decidido.,2026-02-23,Brigadista-02
PP1582-0126,Luis Martinez Moreno,1582,Ejido Suviri,Puerto Penasco,,,31.344251,-113.519366,Persuasión,WhatsApp,Cerrar el voto — conoce a Alan pero no ha decidido.,2026-02-18,Brigadista-09
PP1582-0127,Luis Ibarra Bojorquez,1582,Las Conchas,Puerto Penasco,6383981309,,31.351829,-113.51697,Multiplicadores,SMS,Invitarlo a ser promotor — ya conoce a Alan y votaria por el.,2026-02-01,Brigadista-03
PP1582-0128,Sergio Mendoza Vazquez,1582,Centro,Puerto Penasco,,,31.348073,-113.501688,Primer contacto,SMS,Primera presentacion — no conoce a Alan ni ha decidido.,2026-03-07,Brigadista-02
PP1582-0129,Jose Flores Ramos,1582,Centro,Puerto Penasco,6386805871,,31.347243,-113.518332,Activación,WhatsApp,Reforzar presencia de Alan — ya votaria pero aun no lo conoce.,2026-03-03,Brigadista-01
PP1582-0130,Hector Valenzuela Ortiz,1582,El Mirador,Puerto Penasco,,,31.341047,-113.511091,Multiplicadores,Visita,Invitarlo a ser promotor — ya conoce a Alan y votaria por el.,2026-03-05,Brigadista-02
PP1582-0131,Luis Flores Flores,1582,La Marina,Puerto Penasco,6383982538,luis.33@gmail.com,31.344906,-113.50207,Primer contacto,Visita,Primera presentacion — no conoce a Alan ni ha decidido.,2026-02-16,Brigadista-11
PP1582-0132,Sergio Ramirez Sanchez,1582,Barrio Antiguo,Puerto Penasco,,,31.347143,-113.518071,Activación,WhatsApp,Reforzar presencia de Alan — ya votaria pero aun no lo conoce.,2026-02-19,Brigadista-01
PP1582-0133,Adriana Flores Valenzuela,1582,Las Conchas,Puerto Penasco,6386496379,,31.345792,-113.500551,Primer contacto,Email,Primera presentacion — no conoce a Alan ni ha decidido.,2026-02-14,Brigadista-12
PP1582-0134,Luis Ortiz Jimenez,1582,El Mirador,Puerto Penasco,6381908938,luis.98@gmail.com,31.343755,-113.503393,Persuasión,Email,Cerrar el voto — conoce a Alan pero no ha decidido.,2026-03-04,Brigadista-03
PP1582-0135,Guadalupe Ramos Ortiz,1582,La Marina,Puerto Penasco,6385960818,guadalupe.96@gmail.com,31.345503,-113.516149,Activación,Email,Reforzar presencia de Alan — ya votaria pero aun no lo conoce.,2026-03-09,Brigadista-04
PP1582-0136,Veronica Torres Bojorquez,1582,Centro,Puerto Penasco,6384205745,veronica.13@gmail.com,31.343437,-113.512216,Persuasión,WhatsApp,Cerrar el voto — conoce a Alan pero no ha decidido.,2026-02-17,Brigadista-07
PP1582-0137,Miguel Lopez Bernal,1582,Villa Bonita,Puerto Penasco,6381341479,miguel.17@gmail.com,31.343274,-113.511706,Primer contacto,WhatsApp,Primera presentacion — no conoce a Alan ni ha decidido.,2026-03-04,Brigadista-05
PP1582-0138,Carlos Valenzuela Martinez,1582,Villa Bonita,Puerto Penasco,,carlos.26@gmail.com,31.346946,-113.508952,Primer contacto,Email,Primera presentacion — no conoce a Alan ni ha decidido.,2026-03-14,Brigadista-04
PP1582-0139,Ana Ochoa Vazquez,1582,La Marina,Puerto Penasco,6385314354,,31.340533,-113.518364,Primer contacto,Visita,Primera presentacion — no conoce a Alan ni ha decidido.,2026-02-28,Brigadista-04
PP1582-0140,Leticia Vazquez Garcia,1582,Centro,Puerto Penasco,6384362310,,31.346594,-113.503963,Primer contacto,WhatsApp,Primera presentacion — no conoce a Alan ni ha decidido.,2026-02-06,Brigadista-07
PP1582-0141,Diana Zazueta Valenzuela,1582,Los Medanos,Puerto Penasco,6384491462,,31.349772,-113.498498,Persuasión,SMS,Cerrar el voto — conoce a Alan pero no ha decidido.,2026-03-05,Brigadista-05
PP1582-0142,Ricardo Rodriguez Jimenez,1582,Los Medanos,Puerto Penasco,6385417718,ricardo.10@gmail.com,31.342882,-113.510849,Primer contacto,Visita,Primera presentacion — no conoce a Alan ni ha decidido.,2026-02-19,Brigadista-02
PP1582-0143,Margarita Bernal Torres,1582,Ejido Coahuila,Puerto Penasco,6383227322,,31.347257,-113.517741,Multiplicadores,Visita,Invitarlo a ser promotor — ya conoce a Alan y votaria por el.,2026-02-27,Brigadista-10
PP1582-0144,Sofia Celaya Sanchez,1582,Ejido Suviri,Puerto Penasco,6381305589,sofia.87@gmail.com,31.342835,-113.522939,Persuasión,WhatsApp,Cerrar el voto — conoce a Alan pero no ha decidido.,2026-03-05,Brigadista-12
PP1582-0145,Monica Jimenez Rodriguez,1582,Colonia Nuevo Penasco,Puerto Penasco,6382655024,,31.34599,-113.504015,Persuasión,Email,Cerrar el voto — conoce a Alan pero no ha decidido.,2026-02-09,Brigadista-08
PP1582-0146,Monica Gonzalez Ramos,1582,Villa Bonita,Puerto Penasco,6385095396,,31.341858,-113.510367,Primer contacto,Visita,Primera presentacion — no conoce a Alan ni ha decidido.,2026-03-12,Brigadista-05
PP1582-0147,Maria Morales Bojorquez,1582,El Mirador,Puerto Penasco,6387152120,maria.99@gmail.com,31.348676,-113.516717,Primer contacto,Visita,Primera presentacion — no conoce a Alan ni ha decidido.,2026-03-12,Brigadista-07
PP1582-0148,Monica Acosta Ramos,1582,La Marina,Puerto Penasco,6381506591,monica.42@gmail.com,31.348482,-113.517872,Activación,WhatsApp,Reforzar presencia de Alan — ya votaria pero aun no lo conoce.,2026-02-23,Brigadista-10
PP1582-0149,Laura Mendoza Lizarraga,1582,Colonia Nuevo Penasco,Puerto Penasco,6388541827,,31.346354,-113.50319,Primer contacto,Visita,Primera presentacion — no conoce a Alan ni ha decidido.,2026-01-17,Brigadista-05
PP1582-0150,Ricardo Valenzuela Ochoa,1582,Barrio Antiguo,Puerto Penasco,,ricardo.59@gmail.com,31.344218,-113.521196,Persuasión,WhatsApp,Cerrar el voto — conoce a Alan pero no ha decidido.,2026-01-21,Brigadista-01
